dialogue_id,condition,pairing,pairing_type,model,agent_role,turn_number,gamma_norm,gamma_vector,hedge_density,position_depth,self_reference_depth,hypothesis_diversity,revision_genuineness,structural_direction,sync_value,judge_divergence
E_claude_gpt4o_T4_rep01,E,claude_gpt4o,heterogeneous,claude,A,5,0.715,"[0.504, 0.312, 0.4]",0.208,5.0,5.0,4.0,4.0,3.0,0.897,1.1766
E_claude_gpt4o_T4_rep01,E,claude_gpt4o,heterogeneous,claude,A,6,0.712,"[0.534, 0.25, 0.4]",0.276,5.0,5.0,5.0,4.0,3.0,0.989,1.0991
E_claude_gpt4o_T4_rep01,E,claude_gpt4o,heterogeneous,claude,A,7,0.805,"[0.544, 0.438, 0.4]",0.364,5.0,4.0,4.0,4.0,3.0,0.825,1.1119
E_claude_gpt4o_T4_rep01,E,claude_gpt4o,heterogeneous,claude,A,8,0.66,"[0.532, 0.25, 0.3]",0.3,5.0,4.0,5.0,5.0,3.0,0.908,1.2055
E_claude_gpt4o_T4_rep01,E,claude_gpt4o,heterogeneous,gpt4o,B,1,0.95,"[0.299, 0.75, 0.5]",0.348,4.0,1.0,3.0,0.0,0.0,0.779,1.3411
E_claude_gpt4o_T4_rep01,E,claude_gpt4o,heterogeneous,gpt4o,B,2,0.767,"[0.537, 0.375, 0.4]",0.423,4.0,1.0,4.0,4.0,3.0,0.678,1.0703
E_claude_gpt4o_T4_rep01,E,claude_gpt4o,heterogeneous,gpt4o,B,3,0.871,"[0.677, 0.375, 0.4]",0.069,4.0,1.0,4.0,4.0,3.0,0.908,1.0054
E_claude_gpt4o_T4_rep01,E,claude_gpt4o,heterogeneous,gpt4o,B,4,0.819,"[0.569, 0.312, 0.5]",0.207,4.0,2.0,4.0,3.0,3.0,0.926,0.7719
E_claude_gpt4o_T4_rep01,E,claude_gpt4o,heterogeneous,gpt4o,B,5,0.612,"[0.15, 0.438, 0.4]",0.154,5.0,1.0,4.0,4.0,3.0,0.897,1.1766
E_claude_gpt4o_T4_rep01,E,claude_gpt4o,heterogeneous,gpt4o,B,6,0.723,"[0.15, 0.375, 0.6]",0.185,4.0,1.0,4.0,2.0,3.0,0.989,1.0991
E_claude_gpt4o_T4_rep01,E,claude_gpt4o,heterogeneous,gpt4o,B,7,0.98,"[0.574, 0.375, 0.7]",0.038,4.0,1.0,4.0,1.0,3.0,0.825,1.1119
E_claude_gpt4o_T4_rep01,E,claude_gpt4o,heterogeneous,gpt4o,B,8,0.568,"[0.15, 0.375, 0.4]",0.04,5.0,1.0,4.0,4.0,3.0,0.908,1.2055
E_claude_gpt4o_T4_rep02,E,claude_gpt4o,heterogeneous,claude,A,1,0.841,"[0.259, 0.625, 0.5]",0.267,4.0,1.0,4.0,0.0,0.0,0.999,1.7321
E_claude_gpt4o_T4_rep02,E,claude_gpt4o,heterogeneous,claude,A,2,0.712,"[0.533, 0.25, 0.4]",0.2,4.0,3.0,4.0,4.0,3.0,0.856,0.8862
E_claude_gpt4o_T4_rep02,E,claude_gpt4o,heterogeneous,claude,A,3,0.751,"[0.554, 0.312, 0.4]",0.091,4.0,4.0,4.0,4.0,3.0,0.778,0.6708
E_claude_gpt4o_T4_rep02,E,claude_gpt4o,heterogeneous,claude,A,4,0.723,"[0.15, 0.375, 0.6]",0.138,5.0,4.0,4.0,2.0,3.0,0.772,1.222
E_claude_gpt4o_T4_rep02,E,claude_gpt4o,heterogeneous,claude,A,5,0.75,"[0.512, 0.375, 0.4]",0.114,5.0,4.0,4.0,4.0,3.0,0.838,1.0054
E_claude_gpt4o_T4_rep02,E,claude_gpt4o,heterogeneous,claude,A,6,0.643,"[0.15, 0.375, 0.5]",0.276,4.0,4.0,4.0,3.0,3.0,0.855,0.9258
E_claude_gpt4o_T4_rep02,E,claude_gpt4o,heterogeneous,claude,A,7,0.754,"[0.517, 0.375, 0.4]",0.31,4.0,4.0,4.0,4.0,3.0,0.961,0.7937
E_claude_gpt4o_T4_rep02,E,claude_gpt4o,heterogeneous,claude,A,8,0.795,"[0.15, 0.5, 0.6]",0.226,5.0,4.0,3.0,2.0,3.0,0.762,1.222
E_claude_gpt4o_T4_rep02,E,claude_gpt4o,heterogeneous,gpt4o,B,1,0.842,"[0.262, 0.625, 0.5]",0.273,4.0,1.0,4.0,0.0,0.0,0.999,1.7321
E_claude_gpt4o_T4_rep02,E,claude_gpt4o,heterogeneous,gpt4o,B,2,0.568,"[0.15, 0.375, 0.4]",0.36,3.0,1.0,4.0,4.0,3.0,0.856,0.8862
E_claude_gpt4o_T4_rep02,E,claude_gpt4o,heterogeneous,gpt4o,B,3,0.529,"[0.15, 0.312, 0.4]",0.25,4.0,2.0,4.0,4.0,3.0,0.778,0.6708
E_claude_gpt4o_T4_rep02,E,claude_gpt4o,heterogeneous,gpt4o,B,4,0.951,"[0.593, 0.438, 0.6]",0.435,4.0,1.0,4.0,2.0,3.0,0.772,1.222
E_claude_gpt4o_T4_rep02,E,claude_gpt4o,heterogeneous,gpt4o,B,5,0.912,"[0.575, 0.375, 0.6]",0.286,4.0,1.0,4.0,2.0,3.0,0.838,1.0054
E_claude_gpt4o_T4_rep02,E,claude_gpt4o,heterogeneous,gpt4o,B,6,0.788,"[0.566, 0.375, 0.4]",0.417,4.0,1.0,4.0,4.0,3.0,0.855,0.9258
E_claude_gpt4o_T4_rep02,E,claude_gpt4o,heterogeneous,gpt4o,B,7,0.715,"[0.1, 0.375, 0.6]",0.222,2.0,1.0,4.0,2.0,3.0,0.961,0.7937
E_claude_gpt4o_T4_rep02,E,claude_gpt4o,heterogeneous,gpt4o,B,8,0.557,"[0.1, 0.375, 0.4]",0.154,4.0,1.0,4.0,4.0,3.0,0.762,1.222
E_claude_gpt4o_T4_rep03,E,claude_gpt4o,heterogeneous,claude,A,1,0.732,"[0.188, 0.5, 0.5]",0.125,4.0,2.0,4.0,0.0,0.0,0.877,1.3411
E_claude_gpt4o_T4_rep03,E,claude_gpt4o,heterogeneous,claude,A,2,0.495,"[0.15, 0.25, 0.4]",0.243,5.0,4.0,4.0,4.0,3.0,0.738,1.0054
E_claude_gpt4o_T4_rep03,E,claude_gpt4o,heterogeneous,claude,A,3,0.751,"[0.513, 0.375, 0.4]",0.216,5.0,4.0,4.0,4.0,3.0,0.938,1.0054
E_claude_gpt4o_T4_rep03,E,claude_gpt4o,heterogeneous,claude,A,4,0.775,"[0.548, 0.375, 0.4]",0.312,5.0,4.0,4.0,4.0,3.0,0.867,1.0054
E_claude_gpt4o_T4_rep03,E,claude_gpt4o,heterogeneous,claude,A,5,0.835,"[0.587, 0.438, 0.4]",0.138,5.0,3.0,4.0,4.0,3.0,0.986,0.9183
E_claude_gpt4o_T4_rep03,E,claude_gpt4o,heterogeneous,claude,A,6,0.872,"[0.551, 0.312, 0.6]",0.241,5.0,4.0,4.0,2.0,3.0,0.952,1.222
E_claude_gpt4o_T4_rep03,E,claude_gpt4o,heterogeneous,claude,A,7,0.789,"[0.567, 0.375, 0.4]",0.108,5.0,4.0,4.0,4.0,3.0,0.966,0.7719
E_claude_gpt4o_T4_rep03,E,claude_gpt4o,heterogeneous,claude,A,8,0.467,"[0.15, 0.188, 0.4]",0.37,4.0,5.0,5.0,4.0,3.0,0.744,1.16
E_claude_gpt4o_T4_rep03,E,claude_gpt4o,heterogeneous,gpt4o,B,1,0.855,"[0.3, 0.625, 0.5]",0.1,3.0,1.0,4.0,0.0,0.0,0.877,1.3411
E_claude_gpt4o_T4_rep03,E,claude_gpt4o,heterogeneous,gpt4o,B,2,0.757,"[0.15, 0.625, 0.4]",0.276,4.0,1.0,2.0,4.0,3.0,0.738,1.0054
E_claude_gpt4o_T4_rep03,E,claude_gpt4o,heterogeneous,gpt4o,B,3,0.813,"[0.6, 0.375, 0.4]",0.077,4.0,1.0,4.0,4.0,3.0,0.938,1.0054
E_claude_gpt4o_T4_rep03,E,claude_gpt4o,heterogeneous,gpt4o,B,4,0.908,"[0.569, 0.375, 0.6]",0.214,4.0,1.0,4.0,2.0,3.0,0.867,1.0054
E_claude_gpt4o_T4_rep03,E,claude_gpt4o,heterogeneous,gpt4o,B,5,0.849,"[0.514, 0.312, 0.6]",0.185,4.0,2.0,4.0,2.0,3.0,0.986,0.9183
E_claude_gpt4o_T4_rep03,E,claude_gpt4o,heterogeneous,gpt4o,B,6,0.92,"[0.542, 0.438, 0.6]",0.269,4.0,1.0,4.0,2.0,3.0,0.952,1.222
E_claude_gpt4o_T4_rep03,E,claude_gpt4o,heterogeneous,gpt4o,B,7,0.823,"[0.504, 0.25, 0.6]",0.276,4.0,3.0,4.0,2.0,3.0,0.966,0.7719
E_claude_gpt4o_T4_rep03,E,claude_gpt4o,heterogeneous,gpt4o,B,8,0.723,"[0.15, 0.5, 0.5]",0.074,5.0,1.0,4.0,3.0,3.0,0.744,1.16
E_claude_gpt4o_T4_rep04,E,claude_gpt4o,heterogeneous,claude,A,1,0.834,"[0.234, 0.625, 0.5]",0.219,4.0,1.0,4.0,0.0,0.0,0.926,1.6298
E_claude_gpt4o_T4_rep04,E,claude_gpt4o,heterogeneous,claude,A,2,0.707,"[0.552, 0.188, 0.4]",0.324,4.0,4.0,4.0,4.0,3.0,0.977,0.8755
E_claude_gpt4o_T4_rep04,E,claude_gpt4o,heterogeneous,claude,A,3,0.723,"[0.15, 0.375, 0.6]",0.286,5.0,4.0,4.0,2.0,3.0,0.889,1.222
E_claude_gpt4o_T4_rep04,E,claude_gpt4o,heterogeneous,claude,A,4,0.785,"[0.562, 0.375, 0.4]",0.162,5.0,4.0,4.0,4.0,3.0,0.928,0.8536
E_claude_gpt4o_T4_rep04,E,claude_gpt4o,heterogeneous,claude,A,5,0.684,"[0.522, 0.188, 0.4]",0.118,5.0,5.0,5.0,4.0,3.0,0.997,1.1888
E_claude_gpt4o_T4_rep04,E,claude_gpt4o,heterogeneous,claude,A,6,0.977,"[0.635, 0.438, 0.6]",0.387,5.0,4.0,4.0,2.0,3.0,0.666,1.1825
E_claude_gpt4o_T4_rep04,E,claude_gpt4o,heterogeneous,claude,A,7,0.763,"[0.531, 0.375, 0.4]",0.324,5.0,2.0,5.0,4.0,3.0,0.94,1.2643
E_claude_gpt4o_T4_rep04,E,claude_gpt4o,heterogeneous,claude,A,8,0.776,"[0.538, 0.25, 0.5]",0.4,5.0,4.0,4.0,3.0,3.0,0.991,0.6922
E_claude_gpt4o_T4_rep04,E,claude_gpt4o,heterogeneous,gpt4o,B,1,0.908,"[0.428, 0.625, 0.5]",0.357,3.0,1.0,4.0,0.0,0.0,0.926,1.6298
E_claude_gpt4o_T4_rep04,E,claude_gpt4o,heterogeneous,gpt4o,B,2,0.684,"[0.1, 0.312, 0.6]",0.348,5.0,2.0,4.0,2.0,3.0,0.977,0.8755
E_claude_gpt4o_T4_rep04,E,claude_gpt4o,heterogeneous,gpt4o,B,3,0.612,"[0.15, 0.438, 0.4]",0.185,4.0,1.0,4.0,4.0,3.0,0.889,1.222
E_claude_gpt4o_T4_rep04,E,claude_gpt4o,heterogeneous,gpt4o,B,4,0.857,"[0.527, 0.312, 0.6]",0.24,4.0,2.0,4.0,2.0,3.0,0.928,0.8536
E_claude_gpt4o_T4_rep04,E,claude_gpt4o,heterogeneous,gpt4o,B,5,0.681,"[0.15, 0.438, 0.5]",0.24,5.0,1.0,4.0,3.0,3.0,0.997,1.1888
E_claude_gpt4o_T4_rep04,E,claude_gpt4o,heterogeneous,gpt4o,B,6,0.643,"[0.15, 0.375, 0.5]",0.25,4.0,1.0,4.0,3.0,3.0,0.666,1.1825
E_claude_gpt4o_T4_rep04,E,claude_gpt4o,heterogeneous,gpt4o,B,7,0.823,"[0.535, 0.375, 0.5]",0.179,4.0,1.0,4.0,3.0,3.0,0.94,1.2643
E_claude_gpt4o_T4_rep04,E,claude_gpt4o,heterogeneous,gpt4o,B,8,0.767,"[0.551, 0.188, 0.5]",0.077,4.0,4.0,4.0,3.0,3.0,0.991,0.6922
E_claude_gpt4o_T4_rep05,E,claude_gpt4o,heterogeneous,claude,A,1,0.855,"[0.3, 0.625, 0.5]",0.35,4.0,1.0,4.0,0.0,0.0,0.88,1.4434
E_claude_gpt4o_T4_rep05,E,claude_gpt4o,heterogeneous,claude,A,2,0.753,"[0.557, 0.312, 0.4]",0.235,4.0,2.0,4.0,4.0,3.0,0.978,0.6708
E_claude_gpt4o_T4_rep05,E,claude_gpt4o,heterogeneous,claude,A,3,0.537,"[0.15, 0.125, 0.5]",0.233,5.0,4.0,5.0,3.0,3.0,0.748,0.7236
E_claude_gpt4o_T4_rep05,E,claude_gpt4o,heterogeneous,claude,A,4,0.658,"[0.15, 0.5, 0.4]",0.27,4.0,4.0,3.0,4.0,3.0,0.836,0.721
E_claude_gpt4o_T4_rep05,E,claude_gpt4o,heterogeneous,claude,A,5,0.503,"[0.15, 0.375, 0.3]",0.333,5.0,4.0,4.0,5.0,3.0,0.789,0.9885
E_claude_gpt4o_T4_rep05,E,claude_gpt4o,heterogeneous,claude,A,6,0.873,"[0.593, 0.5, 0.4]",0.147,5.0,4.0,3.0,4.0,3.0,0.885,1.2089
E_claude_gpt4o_T4_rep05,E,claude_gpt4o,heterogeneous,claude,A,7,0.721,"[0.538, 0.375, 0.3]",0.071,5.0,4.0,4.0,5.0,3.0,0.922,1.0307
E_claude_gpt4o_T4_rep05,E,claude_gpt4o,heterogeneous,claude,A,8,0.964,"[0.654, 0.375, 0.6]",0.379,5.0,4.0,4.0,2.0,3.0,0.807,1.222
E_claude_gpt4o_T4_rep05,E,claude_gpt4o,heterogeneous,gpt4o,B,1,0.735,"[0.201, 0.5, 0.5]",0.152,4.0,2.0,4.0,0.0,0.0,0.88,1.4434
E_claude_gpt4o_T4_rep05,E,claude_gpt4o,heterogeneous,gpt4o,B,2,0.731,"[0.559, 0.25, 0.4]",0.27,4.0,4.0,4.0,4.0,3.0,0.978,0.6708
E_claude_gpt4o_T4_rep05,E,claude_gpt4o,heterogeneous,gpt4o,B,3,0.789,"[0.568, 0.375, 0.4]",0.135,4.0,4.0,4.0,4.0,3.0,0.748,0.7236
E_claude_gpt4o_T4_rep05,E,claude_gpt4o,heterogeneous,gpt4o,B,4,0.822,"[0.516, 0.5, 0.4]",0.167,4.0,2.0,4.0,4.0,3.0,0.836,0.721
E_claude_gpt4o_T4_rep05,E,claude_gpt4o,heterogeneous,gpt4o,B,5,0.714,"[0.529, 0.375, 0.3]",0.108,4.0,2.0,4.0,5.0,3.0,0.789,0.9885
E_claude_gpt4o_T4_rep05,E,claude_gpt4o,heterogeneous,gpt4o,B,6,0.758,"[0.15, 0.438, 0.6]",0.118,5.0,1.0,4.0,2.0,3.0,0.885,1.2089
E_claude_gpt4o_T4_rep05,E,claude_gpt4o,heterogeneous,gpt4o,B,7,0.643,"[0.15, 0.375, 0.5]",0.118,4.0,1.0,4.0,3.0,3.0,0.922,1.0307
E_claude_gpt4o_T4_rep05,E,claude_gpt4o,heterogeneous,gpt4o,B,8,0.771,"[0.542, 0.375, 0.4]",0.033,4.0,1.0,4.0,4.0,3.0,0.807,1.222
E_gpt4o_claude_T4_rep01,E,gpt4o_claude,heterogeneous,gpt4o,A,1,0.864,"[0.326, 0.625, 0.5]",0.152,3.0,1.0,4.0,0.0,0.0,0.878,1.3411
E_gpt4o_claude_T4_rep01,E,gpt4o_claude,heterogeneous,gpt4o,A,2,0.926,"[0.597, 0.375, 0.6]",0.346,3.0,1.0,4.0,2.0,3.0,0.492,0.9885
E_gpt4o_claude_T4_rep01,E,gpt4o_claude,heterogeneous,gpt4o,A,3,0.643,"[0.15, 0.375, 0.5]",0.44,4.0,1.0,4.0,3.0,3.0,0.993,1.0595
E_gpt4o_claude_T4_rep01,E,gpt4o_claude,heterogeneous,gpt4o,A,4,0.693,"[0.15, 0.312, 0.6]",0.357,3.0,2.0,4.0,2.0,3.0,0.871,1.1254
E_gpt4o_claude_T4_rep01,E,gpt4o_claude,heterogeneous,gpt4o,A,5,0.612,"[0.15, 0.438, 0.4]",0.25,4.0,1.0,4.0,4.0,3.0,0.866,1.0703
E_gpt4o_claude_T4_rep01,E,gpt4o_claude,heterogeneous,gpt4o,A,6,0.869,"[0.504, 0.375, 0.6]",0.259,4.0,1.0,4.0,2.0,3.0,0.917,1.359
E_gpt4o_claude_T4_rep01,E,gpt4o_claude,heterogeneous,gpt4o,A,7,0.875,"[0.515, 0.375, 0.6]",0.29,4.0,1.0,4.0,2.0,3.0,0.869,1.0054
E_gpt4o_claude_T4_rep01,E,gpt4o_claude,heterogeneous,gpt4o,A,8,0.872,"[0.51, 0.375, 0.6]",0.269,4.0,1.0,4.0,2.0,3.0,0.838,1.0991
E_gpt4o_claude_T4_rep01,E,gpt4o_claude,heterogeneous,claude,B,1,0.742,"[0.225, 0.5, 0.5]",0.2,4.0,2.0,4.0,0.0,0.0,0.878,1.3411
E_gpt4o_claude_T4_rep01,E,gpt4o_claude,heterogeneous,claude,B,2,0.418,"[0.15, 0.25, 0.3]",0.282,5.0,4.0,4.0,5.0,3.0,0.492,0.9885
E_gpt4o_claude_T4_rep01,E,gpt4o_claude,heterogeneous,claude,B,3,0.636,"[0.502, 0.25, 0.3]",0.278,5.0,4.0,5.0,5.0,3.0,0.993,1.0595
E_gpt4o_claude_T4_rep01,E,gpt4o_claude,heterogeneous,claude,B,4,0.822,"[0.529, 0.188, 0.6]",0.219,5.0,5.0,5.0,2.0,3.0,0.871,1.1254
E_gpt4o_claude_T4_rep01,E,gpt4o_claude,heterogeneous,claude,B,5,0.746,"[0.506, 0.375, 0.4]",0.206,5.0,5.0,4.0,4.0,3.0,0.866,1.0703
E_gpt4o_claude_T4_rep01,E,gpt4o_claude,heterogeneous,claude,B,6,0.786,"[0.579, 0.438, 0.3]",0.364,5.0,2.0,5.0,5.0,3.0,0.917,1.359
E_gpt4o_claude_T4_rep01,E,gpt4o_claude,heterogeneous,claude,B,7,0.744,"[0.576, 0.25, 0.4]",0.212,5.0,4.0,4.0,4.0,3.0,0.869,1.0054
E_gpt4o_claude_T4_rep01,E,gpt4o_claude,heterogeneous,claude,B,8,0.71,"[0.556, 0.188, 0.4]",0.324,5.0,5.0,5.0,4.0,3.0,0.838,1.0991
E_gpt4o_claude_T4_rep02,E,gpt4o_claude,heterogeneous,gpt4o,A,1,0.875,"[0.353, 0.625, 0.5]",0.207,3.0,2.0,3.0,0.0,0.0,0.88,0.866
E_gpt4o_claude_T4_rep02,E,gpt4o_claude,heterogeneous,gpt4o,A,2,0.925,"[0.15, 0.688, 0.6]",0.533,4.0,1.0,2.0,2.0,3.0,0.57,0.9237
E_gpt4o_claude_T4_rep02,E,gpt4o_claude,heterogeneous,gpt4o,A,3,0.961,"[0.683, 0.312, 0.6]",0.167,4.0,2.0,4.0,2.0,3.0,0.871,0.8536
E_gpt4o_claude_T4_rep02,E,gpt4o_claude,heterogeneous,gpt4o,A,4,0.914,"[0.533, 0.438, 0.6]",0.233,4.0,1.0,4.0,2.0,3.0,0.906,1.3038
E_gpt4o_claude_T4_rep02,E,gpt4o_claude,heterogeneous,gpt4o,A,5,0.646,"[0.15, 0.188, 0.6]",0.172,3.0,4.0,4.0,2.0,3.0,0.997,0.8656
E_gpt4o_claude_T4_rep02,E,gpt4o_claude,heterogeneous,gpt4o,A,6,0.836,"[0.15, 0.562, 0.6]",0.212,4.0,1.0,4.0,2.0,3.0,0.659,1.0703
E_gpt4o_claude_T4_rep02,E,gpt4o_claude,heterogeneous,gpt4o,A,7,0.847,"[0.543, 0.25, 0.6]",0.125,4.0,3.0,4.0,2.0,3.0,0.571,0.8656
E_gpt4o_claude_T4_rep02,E,gpt4o_claude,heterogeneous,gpt4o,A,8,0.913,"[0.531, 0.438, 0.6]",0.062,4.0,2.0,4.0,2.0,3.0,0.842,0.9183
E_gpt4o_claude_T4_rep02,E,gpt4o_claude,heterogeneous,claude,B,1,0.755,"[0.264, 0.5, 0.5]",0.278,4.0,2.0,4.0,0.0,0.0,0.88,0.866
E_gpt4o_claude_T4_rep02,E,gpt4o_claude,heterogeneous,claude,B,2,0.495,"[0.15, 0.25, 0.4]",0.387,5.0,4.0,4.0,4.0,3.0,0.57,0.9237
E_gpt4o_claude_T4_rep02,E,gpt4o_claude,heterogeneous,claude,B,3,0.832,"[0.626, 0.375, 0.4]",0.135,5.0,4.0,4.0,4.0,3.0,0.871,0.8536
E_gpt4o_claude_T4_rep02,E,gpt4o_claude,heterogeneous,claude,B,4,0.82,"[0.5, 0.25, 0.6]",0.135,5.0,4.0,5.0,2.0,3.0,0.906,1.3038
E_gpt4o_claude_T4_rep02,E,gpt4o_claude,heterogeneous,claude,B,5,0.643,"[0.537, 0.188, 0.3]",0.061,5.0,5.0,5.0,5.0,3.0,0.997,0.8656
E_gpt4o_claude_T4_rep02,E,gpt4o_claude,heterogeneous,claude,B,6,0.495,"[0.15, 0.25, 0.4]",0.219,4.0,5.0,5.0,4.0,3.0,0.659,1.0703
E_gpt4o_claude_T4_rep02,E,gpt4o_claude,heterogeneous,claude,B,7,0.418,"[0.15, 0.25, 0.3]",0.029,5.0,5.0,5.0,5.0,3.0,0.571,0.8656
E_gpt4o_claude_T4_rep02,E,gpt4o_claude,heterogeneous,claude,B,8,0.755,"[0.559, 0.312, 0.4]",0.147,5.0,4.0,5.0,4.0,3.0,0.842,0.9183
E_gpt4o_claude_T4_rep03,E,gpt4o_claude,heterogeneous,gpt4o,A,1,0.863,"[0.322, 0.625, 0.5]",0.143,3.0,1.0,4.0,0.0,0.0,0.977,1.5275
E_gpt4o_claude_T4_rep03,E,gpt4o_claude,heterogeneous,gpt4o,A,2,0.723,"[0.15, 0.375, 0.6]",0.385,4.0,1.0,4.0,2.0,3.0,0.73,1.0054
E_gpt4o_claude_T4_rep03,E,gpt4o_claude,heterogeneous,gpt4o,A,3,0.904,"[0.563, 0.375, 0.6]",0.259,4.0,1.0,4.0,2.0,3.0,0.813,1.0703
E_gpt4o_claude_T4_rep03,E,gpt4o_claude,heterogeneous,gpt4o,A,4,0.851,"[0.55, 0.25, 0.6]",0.36,4.0,3.0,4.0,2.0,3.0,0.88,0.8367
E_gpt4o_claude_T4_rep03,E,gpt4o_claude,heterogeneous,gpt4o,A,5,0.795,"[0.15, 0.5, 0.6]",0.31,3.0,1.0,4.0,2.0,3.0,0.99,0.9885
E_gpt4o_claude_T4_rep03,E,gpt4o_claude,heterogeneous,gpt4o,A,6,0.693,"[0.15, 0.312, 0.6]",0.357,4.0,2.0,4.0,2.0,3.0,0.828,0.8536
E_gpt4o_claude_T4_rep03,E,gpt4o_claude,heterogeneous,gpt4o,A,7,0.75,"[0.1, 0.438, 0.6]",0.087,2.0,1.0,4.0,2.0,3.0,0.753,0.9237
E_gpt4o_claude_T4_rep03,E,gpt4o_claude,heterogeneous,gpt4o,A,8,0.715,"[0.1, 0.375, 0.6]",0.0,4.0,1.0,4.0,2.0,3.0,0.915,0.8755
E_gpt4o_claude_T4_rep03,E,gpt4o_claude,heterogeneous,claude,B,1,0.886,"[0.379, 0.625, 0.5]",0.257,3.0,1.0,4.0,0.0,0.0,0.977,1.5275
E_gpt4o_claude_T4_rep03,E,gpt4o_claude,heterogeneous,claude,B,2,0.453,"[0.1, 0.188, 0.4]",0.31,5.0,4.0,4.0,4.0,3.0,0.73,1.0054
E_gpt4o_claude_T4_rep03,E,gpt4o_claude,heterogeneous,claude,B,3,0.717,"[0.506, 0.312, 0.4]",0.297,5.0,5.0,4.0,4.0,3.0,0.813,1.0703
E_gpt4o_claude_T4_rep03,E,gpt4o_claude,heterogeneous,claude,B,4,0.731,"[0.503, 0.438, 0.3]",0.303,5.0,4.0,4.0,5.0,3.0,0.88,0.8367
E_gpt4o_claude_T4_rep03,E,gpt4o_claude,heterogeneous,claude,B,5,0.805,"[0.625, 0.312, 0.4]",0.053,5.0,5.0,4.0,4.0,3.0,0.99,0.9885
E_gpt4o_claude_T4_rep03,E,gpt4o_claude,heterogeneous,claude,B,6,0.865,"[0.629, 0.438, 0.4]",0.312,5.0,4.0,4.0,4.0,3.0,0.828,0.8536
E_gpt4o_claude_T4_rep03,E,gpt4o_claude,heterogeneous,claude,B,7,0.503,"[0.15, 0.375, 0.3]",0.333,4.0,4.0,4.0,5.0,3.0,0.753,0.9237
E_gpt4o_claude_T4_rep03,E,gpt4o_claude,heterogeneous,claude,B,8,0.8,"[0.583, 0.375, 0.4]",0.167,4.0,4.0,4.0,4.0,3.0,0.915,0.8755
E_gpt4o_claude_T4_rep04,E,gpt4o_claude,heterogeneous,gpt4o,A,1,0.886,"[0.379, 0.625, 0.5]",0.257,3.0,1.0,4.0,0.0,0.0,0.973,1.6298
E_gpt4o_claude_T4_rep04,E,gpt4o_claude,heterogeneous,gpt4o,A,2,0.723,"[0.15, 0.375, 0.6]",0.25,4.0,1.0,4.0,2.0,3.0,0.963,0.8755
E_gpt4o_claude_T4_rep04,E,gpt4o_claude,heterogeneous,gpt4o,A,3,0.918,"[0.585, 0.375, 0.6]",0.419,4.0,1.0,4.0,2.0,3.0,0.882,0.9258
E_gpt4o_claude_T4_rep04,E,gpt4o_claude,heterogeneous,gpt4o,A,4,0.872,"[0.509, 0.375, 0.6]",0.4,4.0,1.0,4.0,2.0,3.0,0.657,1.0054
E_gpt4o_claude_T4_rep04,E,gpt4o_claude,heterogeneous,gpt4o,A,5,0.467,"[0.15, 0.188, 0.4]",0.2,5.0,4.0,4.0,4.0,3.0,0.938,0.7071
E_gpt4o_claude_T4_rep04,E,gpt4o_claude,heterogeneous,gpt4o,A,6,0.828,"[0.1, 0.562, 0.6]",0.406,3.0,1.0,4.0,2.0,3.0,0.83,0.9885
E_gpt4o_claude_T4_rep04,E,gpt4o_claude,heterogeneous,gpt4o,A,7,0.723,"[0.15, 0.375, 0.6]",0.32,4.0,1.0,4.0,2.0,3.0,0.953,1.0991
E_gpt4o_claude_T4_rep04,E,gpt4o_claude,heterogeneous,gpt4o,A,8,0.667,"[0.15, 0.25, 0.6]",0.276,5.0,1.0,5.0,2.0,3.0,0.887,1.248
E_gpt4o_claude_T4_rep04,E,gpt4o_claude,heterogeneous,claude,B,1,0.859,"[0.312, 0.625, 0.5]",0.375,4.0,1.0,4.0,0.0,0.0,0.973,1.6298
E_gpt4o_claude_T4_rep04,E,gpt4o_claude,heterogeneous,claude,B,2,0.686,"[0.525, 0.188, 0.4]",0.324,4.0,4.0,4.0,4.0,3.0,0.963,0.8755
E_gpt4o_claude_T4_rep04,E,gpt4o_claude,heterogeneous,claude,B,3,0.8,"[0.537, 0.438, 0.4]",0.25,4.0,3.0,4.0,4.0,3.0,0.882,0.9258
E_gpt4o_claude_T4_rep04,E,gpt4o_claude,heterogeneous,claude,B,4,0.529,"[0.15, 0.312, 0.4]",0.378,5.0,4.0,4.0,4.0,3.0,0.657,1.0054
E_gpt4o_claude_T4_rep04,E,gpt4o_claude,heterogeneous,claude,B,5,0.529,"[0.15, 0.312, 0.4]",0.312,4.0,5.0,4.0,4.0,3.0,0.938,0.7071
E_gpt4o_claude_T4_rep04,E,gpt4o_claude,heterogeneous,claude,B,6,0.658,"[0.15, 0.5, 0.4]",0.333,5.0,3.0,4.0,4.0,3.0,0.83,0.9885
E_gpt4o_claude_T4_rep04,E,gpt4o_claude,heterogeneous,claude,B,7,0.676,"[0.53, 0.125, 0.4]",0.273,5.0,5.0,5.0,4.0,3.0,0.953,1.0991
E_gpt4o_claude_T4_rep04,E,gpt4o_claude,heterogeneous,claude,B,8,0.78,"[0.506, 0.438, 0.4]",0.286,5.0,4.0,4.0,4.0,3.0,0.887,1.248
E_gpt4o_claude_T4_rep05,E,gpt4o_claude,heterogeneous,gpt4o,A,1,0.893,"[0.395, 0.625, 0.5]",0.29,3.0,1.0,4.0,0.0,0.0,0.86,1.3411
